1066	1067	1773	1961	2282
1067	1068	1428	2053	2648
1068	1069	1716	2134	2323
1069	1070	1561	2215	2581
1070	1071	1604	1845	2278
1071	1072	1455	1831	2680
1072	1073	1483	2152	2281
1073	1074	1761	2221	2652
1074	1075	1349	1993	2244
1075	1076	1724	2234	2350
1076	1077	1568	1980	2395
1077	1078	1350	1951	2355
1078	1079	1681	1869	2595
1079	1080	1613	2052	2260
1080	1081	1580	1888	2293
1081	1082	1571	2134	2527
1082	1083	1678	1798	2447
1083	1084	1559	1901	2358
1084	1085	1438	2057	2439
1085	1086	1496	2012	2620
1086	1087	1545	2167	2297
1087	1088	1600	1812	2287
1088	1089	1470	1930	2538
1089	1090	1599	2203	2342
1091	1112	1672	1816	2458
1091	1092	1728	1836	2397
1092	1093	1776	1834	2583
1093	1094	1747	2100	2687
1094	1095	1783	1917	2653
1095	1096	1582	2019	2428
1096	1097	1500	2175	2647
1097	1098	1499	2004	2652
1098	1099	1386	2183	2307
1099	1100	1468	1972	2382
1100	1101	1749	2161	2288
1101	1102	1387	1843	2416
1102	1103	1628	2119	2397
1103	1104	1665	1802	2399
1104	1105	1531	2189	2307
1105	1106	1718	2063	2380
1106	1107	1654	1920	2535
1107	1108	1389	2103	2522
1108	1109	1706	1818	2636
1109	1110	1466	1989	2400
1110	1111	1349	2014	2539
1111	1112	1399	2069	2496
1113	1157	1426	2020	2445
1113	1114	1571	2070	2352
1114	1115	1623	1868	2686
1115	1116	1690	2109	2460
1116	1117	1352	2023	2526
1117	1118	1698	2168	2612
1118	1119	1550	1890	2501
1119	1120	1704	2025	2383
1120	1121	1688	2177	2446
1121	1122	1768	1935	2471
1122	1123	1445	1828	2427
1123	1124	1679	2089	2517
1124	1125	1413	2230	2581
1125	1126	1486	2022	2622
1126	1127	1536	2176	2379
1127	1128	1788	2229	2655
1128	1129	1357	1908	2543
1129	1130	1403	1958	2684
1130	1131	1655	1904	2304
1131	1132	1758	1823	2638
1132	1133	1581	2102	2676
1133	1134	1395	1922	2386
1134	1135	1435	2002	2431
1135	1136	1483	1956	2373
1136	1137	1510	2040	2451
1137	1138	1499	2180	2566
1138	1139	1402	1844	2479
1139	1140	1423	2055	2657
1140	1141	1533	2051	2570
1141	1142	1457	1810	2663
1142	1143	1765	2168	2656
1143	1144	1464	2029	2314
1144	1145	1353	2081	2278
1145	1146	1464	1964	2653
1146	1147	1702	1884	2600
1147	1148	1701	2005	2332
1148	1149	1699	2072	2394
1149	1150	1532	1942	2522
1150	1151	1370	1969	2502
1151	1152	1724	1818	2621
1152	1153	1722	2044	2635
1153	1154	1703	1849	2561
1154	1155	1569	1947	2548
1155	1156	1468	1883	2420
1156	1157	1608	2116	2243
1158	1174	1716	1807	2491
1158	1159	1779	1886	2382
1159	1160	1675	1971	2502
1160	1161	1691	2082	2468
1161	1162	1411	1809	2352
1162	1163	1627	1822	2473
1163	1164	1626	2177	2333
1164	1165	1734	1974	2645
1165	1166	1641	2088	2394
1166	1167	1362	2089	2344
1167	1168	1408	2073	2632
1168	1169	1562	2152	2316
1169	1170	1556	2136	2661
1170	1171	1640	2102	2627
1171	1172	1536	2122	2516
1172	1173	1508	2047	2277
1173	1174	1679	2084	2481
1175	1195	1675	1881	2336
1175	1176	1483	1992	2361
1176	1177	1348	2114	2288
1177	1178	1492	1899	2430
1178	1179	1401	1843	2673
1179	1180	1476	1801	2381
1180	1181	1404	1876	2650
1181	1182	1347	2081	2358
1182	1183	1512	2159	2332
1183	1184	1635	2237	2320
1184	1185	1792	2227	2412
1185	1186	1704	1882	2378
1186	1187	1706	2091	2518
1187	1188	1386	2174	2495
1188	1189	1523	1997	2405
1189	1190	1600	1929	2351
1190	1191	1351	2117	2462
1191	1192	1394	2020	2293
1192	1193	1665	2182	2685
1193	1194	1637	2183	2257
1194	1195	1716	1973	2682
1196	1234	1746	1844	2441
1196	1197	1485	2132	2638
1197	1198	1752	2214	2678
1198	1199	1699	1915	2243
1199	1200	1400	1906	2362
1200	1201	1367	1900	2504
1201	1202	1680	2218	2637
1202	1203	1727	1921	2516
1203	1204	1494	2096	2610
1204	1205	1443	1865	2535
1205	1206	1413	2153	2444
1206	1207	1599	1794	2524
1207	1208	1645	2197	2319
1208	1209	1442	2126	2657
1209	1210	1426	2142	2364
1210	1211	1729	2191	2637
1211	1212	1790	1959	2507
1212	1213	1364	1997	2279
1213	1214	1528	2213	2496
1214	1215	1436	1816	2355
1215	1216	1390	1806	2604
1216	1217	1643	2120	2590
1217	1218	1358	2182	2337
1218	1219	1535	2145	2399
1219	1220	1634	2036	2302
1220	1221	1695	1941	2363
1221	1222	1379	1894	2679
1222	1223	1602	2007	2656
1223	1224	1735	1838	2285
1224	1225	1668	2170	2544
1225	1226	1568	1917	2486
1226	1227	1597	2233	2285
1227	1228	1541	2165	2435
1228	1229	1413	1793	2528
1229	1230	1484	1936	2559
1230	1231	1544	2144	2687
1231	1232	1685	1971	2484
1232	1233	1462	2234	2649
1233	1234	1538	2105	2319
1235	1238	1420	2178	2665
1235	1236	1558	1936	2570
1236	1237	1452	2106	2443
1237	1238	1509	1897	2410
1239	1277	1614	1938	2522
1239	1240	1630	1808	2681
1240	1241	1636	2086	2345
1241	1242	1431	1982	2437
1242	1243	1444	2143	2611
1243	1244	1684	2045	2626
1244	1245	1391	2114	2330
1245	1246	1711	1912	2306
1246	1247	1421	2099	2555
1247	1248	1376	2005	2379
1248	1249	1585	2197	2316
1249	1250	1762	2071	2347
1250	1251	1751	1846	2290
1251	1252	1730	2222	2605
1252	1253	1685	2084	2465
1253	1254	1589	2139	2582
1254	1255	1660	1861	2391
1255	1256	1615	2092	2421
1256	1257	1589	1988	2325
1257	1258	1675	2067	2484
1258	1259	1489	1919	2586
1259	1260	1573	1965	2469
1260	1261	1354	1953	2245
1261	1262	1748	2117	2370
1262	1263	1636	2118	2417
1263	1264	1425	1951	2602
1264	1265	1698	1965	2658
1265	1266	1590	2046	2352
1266	1267	1690	1862	2451
1267	1268	1695	1978	2328
1268	1269	1682	1848	2674
1269	1270	1709	2218	2270
1270	1271	1523	2093	2501
1271	1272	1789	1913	2637
1272	1273	1790	1850	2664
1273	1274	1712	2211	2356
1274	1275	1743	2056	2568
1275	1276	1657	1970	2337
1276	1277	1560	1851	2454
1278	1308	1782	2025	2641
1278	1279	1407	1991	2246
1279	1280	1428	2182	2654
1280	1281	1712	1975	2300
1281	1282	1719	1905	2342
1282	1283	1525	1904	2338
1283	1284	1695	1918	2471
1284	1285	1786	1985	2568
1285	1286	1780	2099	2546
1286	1287	1604	2199	2396
1287	1288	1691	2171	2314
1288	1289	1469	1820	2570
1289	1290	1746	1901	2263
1290	1291	1640	2131	2467
1291	1292	1395	2124	2612
1292	1293	1615	1845	2392
1293	1294	1521	1848	2392
1294	1295	1398	2165	2322
1295	1296	1376	1999	2639
1296	1297	1614	2227	2610
1297	1298	1416	2198	2506
1298	1299	1775	1972	2468
1299	1300	1467	1812	2567
1300	1301	1617	2146	2629
1301	1302	1737	1837	2425
1302	1303	1461	1896	2276
1303	1304	1711	1964	2388
1304	1305	1575	2201	2294
1305	1306	1596	1872	2609
1306	1307	1741	1926	2662
1307	1308	1584	1828	2405
1309	1320	1433	1950	2687
1309	1310	1644	1852	2328
1310	1311	1592	2047	2325
1311	1312	1642	1916	2539
1312	1313	1475	1894	2313
1313	1314	1591	1880	2461
1314	1315	1574	2024	2623
1315	1316	1390	1985	2483
1316	1317	1465	2187	2449
1317	1318	1364	2113	2629
1318	1319	1548	2055	2494
1319	1320	1516	2070	2327
1321	1336	1582	2054	2672
1321	1322	1624	1854	2536
1322	1323	1541	1834	2296
1323	1324	1375	1924	2566
1324	1325	1374	1983	2494
1325	1326	1650	1851	2346
1326	1327	1553	2072	2628
1327	1328	1425	1984	2526
1328	1329	1673	1903	2292
1329	1330	1438	2031	2448
1330	1331	1473	2110	2438
1331	1332	1732	1871	2529
1332	1333	1424	2054	2300
1333	1334	1408	2159	2608
1334	1335	1659	1950	2566
1335	1336	1651	2142	2420
1337	1339	1625	1842	2526
1337	1338	1449	1944	2343
1338	1339	1360	2074	2245
1340	1341	1407	2227	2672
1340	1341	1657	2004	2406
1342	1344	1638	2119	2288
1342	1343	1790	2150	2306
1343	1344	1504	2135	2283
